FeatureID,COMP_ID,SUPER_PATHWAY,SUB_PATHWAY,PATHWAY_SORTORDER,INCHIKEY,SMILES,CHEMICAL_NAME,PLOT_NAME,CAS,CHEMSPIDER,HMDB,KEGG,PUBCHEM
S100009240,57645,Peptide,Acetylated Peptides,1198,FDWFFCURSPACFQ-UHFFFAOYSA-N,O=C(CC1=CC=CC=C1)N([H])C(C(O)=O)C,phenylacetylalanine,phenylacetylalanine,17966-65-3,490542,,,564251
S100009271,52984,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",1937,UEFRDQSMQXDWTO-UHFFFAOYSA-N,CC(O)CC(OC(C[N+](C)(C)C)CC([O-])=O)=O,(S)-3-hydroxybutyrylcarnitine,(S)-3-hydroxybutyrylcarnitine,,,HMDB0013127,,71464477
S100009272,53013,Lipid,Hexosylceramides (HCER),3076,VJLLLMIZEJJZTE-NNTBDIJYSA-N,[H][C@](O)([C@@](NC(CCCCCCCCCCCCCCC)=O)(CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[H])/C=C/CCCCCCCCCCCCC,glycosyl-N-palmitoyl-sphingosine (d18:1/16:0),glycosyl-N-palmitoyl-sphingosine (d18:1/16:0),,,,,
S100009328,54795,Xenobiotics,Food Component/Plant,5181,ZXQZXWJQZQBNQK-UHFFFAOYSA-N,OS(OC1=C(C)OC(C)C1=O)(=O)=O,furaneol sulfate,furaneol sulfate,,,,,59815364
S100009329,63590,Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,4368,SKKZOYBAANIUOV-ZAFYKAAXSA-N,O[C@@H](CO)[C@@](C1=O)([H])OC(O)=C1OS(O)(=O)=O,ascorbic acid 2-sulfate,ascorbic acid 2-sulfate,,77998,HMDB0060649,,54676864
S100009331,53260,Lipid,Fatty Acid Metabolism (Acyl Choline),1961,GFSSJDJAEKYAGX-UHFFFAOYSA-N,O=C(CCCCCCC/[C-]=C/CCCCCCCC)OCC[N+](C)(C)C,oleoylcholine,oleoylcholine,,,HMDB0240596,,59040790
S100009332,53261,Lipid,Fatty Acid Metabolism (Acyl Choline),1969,XUWOVXDQNYUPNL-WYTUUNCASA-N,O=C(CCC/[C-]=C/C/C=C/C/C=C/C/C=C/CCCCC)OCC[N+](C)(C)C,arachidonoylcholine,arachidonoylcholine,,,HMDB0240583,,122198216
S100009333,53263,Lipid,Fatty Acid Metabolism (Acyl Choline),1968,OKLWSURGMYZXCS-GUTOPQIJSA-N,O=C(CC/C=[C-]/C/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CC)OCC[N+](C)(C)C,docosahexaenoylcholine,docosahexaenoylcholine,,,HMDB0240647,,
S100009335,53262,Lipid,Fatty Acid Metabolism (Acyl Choline),1964,FRBBZHFNTVMXIH-OKLKQMLOSA-N,O=C(CCCCCC/C=[C-]/C/C=C/C/C=C/CCCCC)OCC[N+](C)(C)C,dihomo-linolenoyl-choline,dihomo-linolenoyl-choline,,,HMDB0240646,,
S100009336,53258,Lipid,Fatty Acid Metabolism (Acyl Choline),1970,AVBRNEQAXKXDAZ-CGRWFSSPSA-N,O=C(CCC/[C-]=C/C/C=C/C/C=C/C/C=C/C/C=C/CC)OCC[N+](C)(C)C,eicosapentaenoylcholine,eicosapentaenoylcholine,,,,,
S100009337,53254,Xenobiotics,Food Component/Plant,5225,SNVAIAITQIIEMQ-DUXPYHPUSA-N,OS(OC1=CC=C(C=C1O)/C=C/C(O)=O)(=O)=O,caffeic acid sulfate,caffeic acid sulfate,,30777608,HMDB0041708,,21668705
S100009343,53176,Lipid,Phosphatidylcholine (PC),2377,HZGAVPNEGHQJID-UNBCHYIMSA-N,O=C(CCCCCCC/C=C\C/C=C\CCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CCCCCCC/C=C\C/C=C\C/C=C\CC)=O,1-linoleoyl-2-linolenoyl-GPC (18:2/18:3)*,1-linoleoyl-2-linolenoyl-GPC (18:2/18:3)*,,24766802,HMDB0008141,,52922731
S100009345,53180,Lipid,Phosphatidylcholine (PC),2327,MMUCLZZSNHBNFL-KBTBXKTRSA-N,O=C(CCCCCCC/C=C\CCCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CCCCCCC/C=C\C/C=C\C/C=C\CC)=O,1-palmitoleoyl-2-linolenoyl-GPC (16:1/18:3)*,1-palmitoleoyl-2-linolenoyl-GPC (16:1/18:3)*,,24766677,HMDB0008008,,52922452
S100009393,57651,Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),1568,KBGYPXOSNDMZRV-PDBXOOCHSA-N,CC/C=C\C/C=C\C/C=C\CCCCCC(O)=O,hexadecatrienoate (16:3n3),hexadecatrienoate (16:3n3),7561-64-0,4471853,,,91820460
S100009394,57652,Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),1583,WPJGPAAPSBVXNU-HZJYTTRNSA-N,CCCCC/C=C\C/C=C\CCCCCC(O)=O,hexadecadienoate (16:2n6),hexadecadienoate (16:2n6),28290-73-5,13628094,HMDB0000477,,13932172
S100009406,53223,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",1902,JFAGPSOZZSTLRF-KHPPLWFESA-N,O=C(OC(CC([O-])=O)C[N+](C)(C)C)CCCCCCC/C=C\CCCCCC,palmitoleoylcarnitine (C16:1)*,palmitoleoylcarnitine (C16:1)*,,28639183,HMDB0013207,,71464547
S100009407,53224,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)",1931,NTBUXPPQHCFLOM-UHFFFAOYSA-N,[O-]C(CC(C[N+](C)(C)C)OC(CCCCCC(O)=O)=O)=O,pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC),pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC),,,,,
S100009413,57585,Xenobiotics,Chemical,6261,QCXJEYYXVJIFCE-UHFFFAOYSA-N,CC(NC1=CC=C(C(O)=O)C=C1)=O,4-acetamidobenzoate,4-acetamidobenzoate,556-08-1,18177,,D03836,6918889
S100010834,54676,Lipid,"Fatty Acid, Dicarboxylate",1679,XJMMNTGIMDZPMU-UHFFFAOYSA-N,OC(CC(CC(O)=O)C)=O,3-methylglutarate/2-methylglutarate,3-methylglutarate/2-methylglutarate,,,"HMDB0000422,HMDB0000752",,"12284,12046"
S100010861,55012,Lipid,Fatty Acid Metabolism (Acyl Glycine),1832,FFFQOVJTIDIKQJ-UHFFFAOYSA-N,O=C(NCC(O)=O)CC1C(CCC)C1,"trans-3,4-methyleneheptanoylglycine","trans-3,4-methyleneheptanoylglycine",,,,,129822188
S100010866,54920,Lipid,"Fatty Acid, Monohydroxy",1987,JBSOOFITVPOOSY-KTKRTIGZSA-N,OC(C(O)=O)CCCCCC/C=C\CCCCCCCC,2-hydroxyoleate,2-hydroxyoleate,56472-29-8,7972070,,,9796304
S100010895,57554,Nucleotide,"Pyrimidine Metabolism, Cytidine containing",4283,RFCQJGFZUQFYRF-ZOQUXTDFSA-N,O=C1N(C=CC(N)=N1)[C@@H]([C@H](OC)[C@@H]2O)O[C@@H]2CO,2'-O-methylcytidine,2'-O-methylcytidine,2140-72-9,133067,,,150971
S100010896,57655,Nucleotide,"Pyrimidine Metabolism, Uracil containing",4242,SXUXMRMBWZCMEN-ZOQUXTDFSA-N,CO[C@@H]1[C@@H]([C@H](O[C@H]1N2C=CC(NC2=O)=O)CO)O,2'-O-methyluridine,2'-O-methyluridine,2140-76-3,92343,HMDB0240328,,102212
S100010900,54911,Peptide,Acetylated Peptides,1212,FNHVSHKKUKMXJJ-UHFFFAOYSA-N,O=C(NC(CO)C(O)=O)CC1=CC=CC=C1,phenylacetylserine,phenylacetylserine,,13598075,,,
S100010922,54955,Lipid,Diacylglycerol,2959,KRECEGQUDDMNAQ-MYBRWWDOSA-N,OC[C@](OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O)(COC(CCCCCCC/C=C\C/C=C\CCCCC)=O)[H],linoleoyl-arachidonoyl-glycerol (18:2/20:4) [1]*,linoleoyl-arachidonoyl-glycerol (18:2/20:4) [1]*,,,HMDB0007257,,9543796
S100010923,54956,Lipid,Diacylglycerol,2960,KRECEGQUDDMNAQ-MYBRWWDOSA-N,OC[C@](COC(CCCCCCC/C=C\C/C=C\CCCCC)=O)([H])OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O,linoleoyl-arachidonoyl-glycerol (18:2/20:4) [2]*,linoleoyl-arachidonoyl-glycerol (18:2/20:4) [2]*,,,HMDB0007257,,9543796
S100010930,54967,Lipid,Diacylglycerol,2929,BHGPPCIWDXQOMA-HZFIRFLSSA-N,CCCCCC/C=C/CCCCCCCC(OCC(OC(CCCCCCC/C=C/C/C=C/CCCCC)=O)CO)=O,palmitoleoyl-linoleoyl-glycerol (16:1/18:2) [1]*,palmitoleoyl-linoleoyl-glycerol (16:1/18:2) [1]*,,,HMDB0007132,,9543699
S100010936,54960,Lipid,Diacylglycerol,2957,LWXLWRXRJKMNLM-XBUMEPTLSA-N,CCCCCCCC/C=C/CCCCCCCC(OCC(OC(CCC/C=C/C/C=C/C/C=C/C/C=C/CCCCC)=O)CO)=O,oleoyl-arachidonoyl-glycerol (18:1/20:4) [1]*,oleoyl-arachidonoyl-glycerol (18:1/20:4) [1]*,,,HMDB0007228,,9543786
S100010937,54961,Lipid,Diacylglycerol,2958,LWXLWRXRJKMNLM-XBUMEPTLSA-N,CCCCCCCC/C=C/CCCCCCCC(OCC(OC(CCC/C=C/C/C=C/C/C=C/C/C=C/CCCCC)=O)CO)=O,oleoyl-arachidonoyl-glycerol (18:1/20:4) [2]*,oleoyl-arachidonoyl-glycerol (18:1/20:4) [2]*,,,HMDB0007228,,9543786
S100010940,54966,Lipid,Diacylglycerol,2907,BHGPPCIWDXQOMA-HZFIRFLSSA-N,CCCCCC/C=C/CCCCCCCC(OCC(OC(CCCCCCC/C=C/C/C=C/CCCCC)=O)CO)=O,"diacylglycerol (16:1/18:2 [2], 16:0/18:3 [1])*","diacylglycerol (16:1/18:2 [2], 16:0/18:3 [1])*",,,,,
S100010941,54968,Lipid,Diacylglycerol,2949,MQGBAQLIFKSMEM-WVZYQCMWSA-N,CCCCC/C=C/C/C=C/CCCCCCCC(OCC(OC(CCCCCCC/C=C/C/C=C/CCCCC)=O)CO)=O,linoleoyl-linoleoyl-glycerol (18:2/18:2) [1]*,linoleoyl-linoleoyl-glycerol (18:2/18:2) [1]*,,,HMDB0007248,,9543729
S100010942,54969,Lipid,Diacylglycerol,2950,MQGBAQLIFKSMEM-WVZYQCMWSA-N,CCCCC/C=C/C/C=C/CCCCCCCC(OCC(OC(CCCCCCC/C=C/C/C=C/CCCCC)=O)CO)=O,linoleoyl-linoleoyl-glycerol (18:2/18:2) [2]*,linoleoyl-linoleoyl-glycerol (18:2/18:2) [2]*,,,HMDB0007248,,9543729
S100010951,54994,Lipid,Phosphatidylinositol (PI),2578,SHIZRFSRTKXRQL-XBUMEPTLSA-N,CCCCCCCC/C=C/CCCCCCCC(OCC(OC(CCC/C=C/C/C=C/C/C=C/C/C=C/CCCCC)=O)COP(O)(OC1C(O)C(O)C(O)C(O)C1O)=O)=O,1-oleoyl-2-arachidonoyl-GPI (18:1/20:4)*,1-oleoyl-2-arachidonoyl-GPI (18:1/20:4)*,,,,,
S100010955,57564,Xenobiotics,Chemical,6213,YFSUTJLHUFNCNZ-UHFFFAOYSA-N,O=S(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(O)=O,perfluorooctanesulfonate (PFOS),perfluorooctanesulfonate (PFOS),1763-23-1,67068,HMDB0059586,C18142,74483
S100010957,57654,Nucleotide,"Pyrimidine Metabolism, Cytidine containing",4286,HMUOMFLFUUHUPE-XLPZGREQSA-N,O[C@H]1C[C@H](N2C=C(CO)C(N([H])[H])=NC2=O)O[C@@H]1CO,5-hydroxymethyl-2'-deoxycytidine,5-hydroxymethyl-2'-deoxycytidine,7226-77-9,147825,,,"71749131,169016"
S100010962,55007,Lipid,Lysoplasmalogen,2847,OKXWJISJKQKUTN-OAQYLSRUSA-N,[H][C@](O)(COP(OCCN)(O)=O)COCCCCCCCCCCCCCCCC,1-palmityl-GPE (O-16:0)*,1-palmityl-GPE (O-16:0)*,,24823080,,,
S100010966,55040,Lipid,Plasmalogen,2807,PXPSGTINXJQLBR-VQJSHJPSSA-N,[H][C@](OC(CCCCCCCCCCCCCCCCC)=O)(COP(OCC[N+](C)(C)C)([O-])=O)COCCCCCCCCCCCCCCCC,1-palmityl-2-stearoyl-GPC (O-16:0/18:0)*,1-palmityl-2-stearoyl-GPC (O-16:0/18:0)*,,9977836,HMDB0013405,,11803170
S100015586,57332,Lipid,Plasmalogen,2806,WOTHHEHCEYHCFE-LDLOPFEMSA-N,[H][C@](OC(CCCCCCCCCCCCCCC)=O)(COP(OCC[N+](C)(C)C)([O-])=O)COCCCCCCCCCCCCCCCC,1-palmityl-2-palmitoyl-GPC (O-16:0/16:0)*,1-palmityl-2-palmitoyl-GPC (O-16:0/16:0)*,,128719,,,145911
S100015624,57372,Lipid,Ceramides,3051,HILTUFAERVOALR-MQXYEJFFSA-N,[H][C@](NC(CCCCCCCCCCCCCCCCCCCCC)=O)(CO)[C@@](O)([H])/C=C/CCCCCCCC/C=C\CCC,N-behenoyl-sphingadienine (d18:2/22:0)*,N-behenoyl-sphingadienine (d18:2/22:0)*,,,,,
S100015637,57663,Lipid,"Fatty Acid, Monohydroxy",1991,RPGJJWLCCOPDAZ-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCCC(O)C(O)=O,2-hydroxybehenate,2-hydroxybehenate,,167899,HMDB0061660,,193484
S100015638,61698,Lipid,"Fatty Acid, Monohydroxy",1993,UFOOFOUFKSIFCD-KTKRTIGZSA-N,OC(C(O)=O)CCCCCCCCCCCC/C=C\CCCCCCCC,2-hydroxynervonate*,2-hydroxynervonate*,,4472208,,,5312783
S100015640,57659,Lipid,Endocannabinoid,2215,BFVRFWIQTACAPT-KRWDZBQOSA-N,O=C(CCCCCCCCCCCCCCC)N([H])[C@H](C(O)=O)CO,N-palmitoylserine,N-palmitoylserine,"58725-46-5,474943-14-1",4956046,,,6453686
S100015641,57664,Lipid,Endocannabinoid,2213,MBDKGXAMSZIDKF-KTKRTIGZSA-N,CCCCCCCC/C=C\CCCCCCCC(NC(C(O)=O)CO)=O,N-oleoylserine,N-oleoylserine,,21466990,,,44190514
S100015656,57392,Lipid,"Fatty Acid, Monohydroxy",2042,RGRPPOXMMMSPAK-UHFFFAOYSA-N,OC(C(CCCCCCCCCCCCCCCC)OS(=O)(O)=O)=O,hydroxystearate sulfate,hydroxystearate sulfate,,,,,
S100015666,57404,Lipid,Phospholipid Metabolism,2258,ZWZWYGMENQVNFU-AKGZTFGVSA-N,OC([C@@H](N)COP(OCC(CO)O)(O)=O)=O,glycerophosphoserine*,glycerophosphoserine*,,2339060,,,3081457
S100015723,57428,Lipid,Sphingosines,3186,BTUSGZZCQZACPT-YYZTVXDQSA-N,OC[C@H](N)[C@H](O)/C=C/CCCCCCCCCCC,hexadecasphingosine (d16:1)*,hexadecasphingosine (d16:1)*,,28533427,,,14767871
S100015727,57437,Lipid,Ceramides,3069,ODRVSCJZSDNQBP-LMGPGFSZSA-N,OC(/C=C/CCCCCCCCCCC)C(CO)NC(CCCCCCCCCCCCC/C=C\CCCCCCCC)=O,"ceramide (d16:1/24:1, d18:1/22:1)*","ceramide (d16:1/24:1, d18:1/22:1)*",,,,,
S100015731,57430,Lipid,Ceramides,3061,KXVLPPCAUYSNGY-BYCLXTJYSA-N,OC(/C=C/CCCCCCCCCCCC)C(CO)NC(CCCCCCCCCCCCCCC)=O,N-palmitoyl-heptadecasphingosine (d17:1/16:0)*,N-palmitoyl-heptadecasphingosine (d17:1/16:0)*,,,HMDB0240685,,
S100015735,57432,Lipid,Ceramides,3065,ZKRPGPZHULJLKJ-IMVLJIQESA-N,OC(/C=C/CCCCCCCCCCCCC)C(CO)NC(CCCCCCCCCCCCC)=O,"ceramide (d18:1/14:0, d16:1/16:0)*","ceramide (d18:1/14:0, d16:1/16:0)*",,,"HMDB0240681,HMDB0011773",,
S100015737,57434,Lipid,Ceramides,3066,ICWGMOFDULMCFL-SJCQXOIGSA-N,OC(/C=C/CCCCCCCCCCCCC)C(CO)NC(CCCCCCCCCCCCCCCC)=O,"ceramide (d18:1/17:0, d17:1/18:0)*","ceramide (d18:1/17:0, d17:1/18:0)*",,,"HMDB0240683,HMDB0240678",,
S100015744,57443,Lipid,Ceramides,3070,QMVWGDBKESWTON-OQKRWUNJSA-N,CCCCCCCCCCCCC/C=C/C(O)C(NC(CCC/C=C/CC/C=C/CCCCCCCCCCCCCC)=O)CO,"ceramide (d18:2/24:1, d18:1/24:2)*","ceramide (d18:2/24:1, d18:1/24:2)*",,,"HMDB0240679,HMDB0240680",,
S100015745,57453,Lipid,Hexosylceramides (HCER),3101,WYTRSDHGWSSQLK-PCKKJQKNSA-N,OC(/C=C/CCCCCCCC/C=C\CCC)C(COC1C(O)C(O)C(O)C(CO)O1)NC(CCCCCCCCCCCCC/C=C\CCCCCCCC)=O,"glycosyl ceramide (d18:2/24:1, d18:1/24:2)*","glycosyl ceramide (d18:2/24:1, d18:1/24:2)*",,,,,
S100015752,57444,Lipid,Hexosylceramides (HCER),3083,KNDOGXSGCOJBRQ-UHRQUHAFSA-N,O=C(C(O)CCCCCCCCCCCC/C=C\CCCCCCCC)NC(COC1OC(CO)C(O)C(O)C1O)C(O)/C=C/CCCCCCCCCCCCC,glycosyl-N-(2-hydroxynervonoyl)-sphingosine (d18:1/24:1(2OH))*,glycosyl-N-(2-hydroxynervonoyl)-sphingosine (d18:1/24:1(2OH))*,,,,,
S100015759,57464,Lipid,Fatty Acid Metabolism (Acyl Choline),1967,WYVHUXGFCVDOEA-UHFFFAOYSA-N,C[N+](C)(C)C[CH-]OC(CCCCCCCCCCCCCCCCC)=O,stearoylcholine*,stearoylcholine*,,,HMDB0240648,,90111
S100015760,57463,Lipid,Fatty Acid Metabolism (Acyl Choline),1965,GVYIAXNFCSAJSK-OKLKQMLOSA-N,C[N+](C)(C)C[CH-]OC(CCCCCCC/C=C/C/C=C/CCCCC)=O,linoleoylcholine*,linoleoylcholine*,,,HMDB0013213,,53481656
S100015762,57467,Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),1591,RILVNGKQIULBOQ-YHTMAJSVSA-N,CCCCC/C=C/C/C=C/C/C=C/CCCCCCCCC(O)=O,docosatrienoate (22:3n6)*,docosatrienoate (22:3n6)*,,,,,75955220
S100015772,61505,Lipid,Lysophospholipid,2674,WSDKRPCAPHRNNZ-MGBGTMOVSA-N,C[N+](C)(CCOP([O-])(OC[C@@](O)([H])COC(CCCCCCCCCCCCCCCCCCCCCCCCC)=O)=O)C,1-cerotoyl-GPC (26:0)*,1-cerotoyl-GPC (26:0)*,,35032836,HMDB29205,,
S100015776,57794,Xenobiotics,Drug - Gastrointestinal,5758,FELGMEQIXOGIFQ-UHFFFAOYSA-N,CC1=NC=CN1CC2CCC3=C(C2=O)c4c(N3C)cccc4,ondansetron,ondansetron,99614-02-5,4434,HMDB0005035,C07325,4595
S100015786,57476,Lipid,Dihydrosphingomyelins,3121,UGRZESKDAPEULH-ACEXITHZSA-N,CCCCCCCCCCCCCCC[C@@H](O)[C@@H](NC(CCCCCCCCCCCCCCCCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O,"sphingomyelin (d18:0/20:0, d16:0/22:0)*","sphingomyelin (d18:0/20:0, d16:0/22:0)*",,,HMDB0012090,,
S100015787,57475,Lipid,Sphingomyelins,3139,HAFQHLHNPJDAGB-MAJDXUCPSA-N,CCCCCCCCCCCCCCCCCCC(N[C@H]([C@H](O)/C=C/CCCCCCCCCCCCC)COP([O-])(OCC[N+](C)(C)C)=O)=O,"sphingomyelin (d18:1/19:0, d19:1/18:0)*","sphingomyelin (d18:1/19:0, d19:1/18:0)*",,,,,
S100015788,57474,Lipid,Sphingomyelins,3128,YMTVMVYOUDDTQJ-UOMMIRHQSA-N,[H][C@](NC(CCCCCCC/C=C\CCCCCCCC)=O)(COP(OCC[N+](C)(C)C)([O-])=O)[C@@](O)([H])/C=C/CCCCCCCC/C=C\CCC,sphingomyelin (d18:2/18:1)*,sphingomyelin (d18:2/18:1)*,,,HMDB0001348,,52931155
S100015789,57479,Lipid,Sphingomyelins,3130,ZLNGRWIWHFFRNK-UKCALJHFSA-N,CCC/C=C/CCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCCCCCCCCC/C=C/C/C=C/CC)=O)COP([O-])(OCC[N+](C)(C)C)=O,sphingomyelin (d18:2/24:2)*,sphingomyelin (d18:2/24:2)*,,,HMDB0240644,,
S100015790,57480,Lipid,Sphingomyelins,3144,SDUGEKJCGFHJRC-GKPQAQNZSA-N,CCC/C=C/CCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCCCCCCCCCCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O,"sphingomyelin (d18:2/21:0, d16:2/23:0)*","sphingomyelin (d18:2/21:0, d16:2/23:0)*",,,HMDB0240676,,
S100015791,57482,Lipid,Sphingomyelins,3129,FEKSRDMVIULIDJ-SQPFVDNVSA-N,CCC/C=C/CCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCCCCCCCCCC/C=C/CCC)=O)COP([O-])(OCC[N+](C)(C)C)=O,sphingomyelin (d18:2/23:1)*,sphingomyelin (d18:2/23:1)*,,,HMDB0240668,,
S100015792,57478,Lipid,Sphingomyelins,3150,JONXXLXMISNQNG-BXMSAMRLSA-N,[H][C@](NC(CCCCCCCCCCCCCCCCCCCCCCCC)=O)(COP(OCC[N+](C)(C)C)([O-])=O)[C@@](O)([H])/C=C/CCCCCCCCCCCCC,"sphingomyelin (d18:1/25:0, d19:0/24:1, d20:1/23:0, d19:1/24:0)*","sphingomyelin (d18:1/25:0, d19:0/24:1, d20:1/23:0, d19:1/24:0)*",,24846885,"HMDB0240675,HMDB0240674,HMDB0240673,HMDB0240671",,
S100015793,57483,Lipid,Sphingomyelins,3135,YHBBZTIPONDTRX-TVUHHANTSA-N,[H][C@](NC(CCCCCCCCCCCCCC)=O)(COP(OCC[N+](C)(C)C)([O-])=O)[C@@](O)([H])/C=C/CCCCCCCC/C=C\CCC,"sphingomyelin (d17:2/16:0, d18:2/15:0)*","sphingomyelin (d17:2/16:0, d18:2/15:0)*",,,HMDB0240677,,
S100015797,57658,Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),1578,OQOCQFSPEWCSDO-JLNKQSITSA-N,OC(CCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O,heneicosapentaenoate (21:5n3),heneicosapentaenoate (21:5n3),24257-10-1,10171040,,,11998573
S100015831,57511,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",1909,WJCRATGUUISKDG-QNEBEIHSSA-N,O=C(OC(C[N+](C)(C)C)CC([O-])=O)CCCCCCC/C=C\C/C=C\C/C=C\CC,linolenoylcarnitine (C18:3)*,linolenoylcarnitine (C18:3)*,,,,,
S100015832,57514,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",1885,IUMXSSOVGPXXJL-UHFFFAOYSA-N,O=C(OC(C[N+](C)(C)C)CC([O-])=O)CCCCCCCCCCCCCCCCCCCCC,behenoylcarnitine (C22)*,behenoylcarnitine (C22)*,,28639204,HMDB0062468,,71464577
S100015833,57513,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",1884,SVJLJQBGUITFLI-UHFFFAOYSA-N,O=C(OC(C[N+](C)(C)C)CC([O-])=O)CCCCCCCCCCCCCCCCCCC,arachidoylcarnitine (C20)*,arachidoylcarnitine (C20)*,,28639199,HMDB0006460,,53477833
S100015834,57515,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",1886,YDUFZFUYBBPVLJ-UHFFFAOYSA-N,O=C(CCCCCCCCCCCCCCCCCCCCCCC)OC(C[N+](C)(C)C)CC([O-])=O,lignoceroylcarnitine (C24)*,lignoceroylcarnitine (C24)*,,,HMDB0240665,,
S100015835,57516,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",1887,KOCKWDDTAHPJSX-UHFFFAOYSA-N,[O-]C(CC(C[N+](C)(C)C)OC(CCCCCCCCCCCCCCCCCCCCCCCCC)=O)=O,cerotoylcarnitine (C26)*,cerotoylcarnitine (C26)*,,35015992,HMDB0006347,,53477828
S100015836,57517,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",1907,ONGUASHYQLGIFC-OCOZRVBESA-N,O=C(OC(C[N+](C)(C)C)CC([O-])=O)CCC/C=C/CCCCCCCCCCCCCCCCCCCC,ximenoylcarnitine (C26:1)*,ximenoylcarnitine (C26:1)*,,,,,
S100015837,57518,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",1911,RBFQHRALHSUPIA-SNPVRQPZSA-N,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(OC(C[N+](C)(C)C)CC([O-])=O)=O,arachidonoylcarnitine (C20:4),arachidonoylcarnitine (C20:4),,,HMDB0006455,,136212424
S100015838,57519,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",1904,PVOQPLSKYNZHOT-OUKQBFOZSA-N,O=C(OC(CC([O-])=O)C[N+](C)(C)C)CCCCCCCCC/C=C/CCCCCCCC,eicosenoylcarnitine (C20:1)*,eicosenoylcarnitine (C20:1)*,,,,,
S100015839,57520,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",1910,OLZWDVKTOGTVLC-UTJQPWESSA-N,O=C(CCCCCCCCC/C=C\C/C=C\CCCCC)OC(C[N+](C)(C)C)CC([O-])=O,dihomo-linoleoylcarnitine (C20:2)*,dihomo-linoleoylcarnitine (C20:2)*,,,,,
S100015840,57521,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",1912,RDIZZXFTCZPSRY-WYTUUNCASA-N,O=C(CCCCCC/C=C/C/C=C/C/C=C/CCCCC)OC(CC([O-])=O)C[N+](C)(C)C,dihomo-linolenoylcarnitine (C20:3n3 or 6)*,dihomo-linolenoylcarnitine (C20:3n3 or 6)*,,,,,
S100015841,57525,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",1905,WDWXOVLPQSTGNY-SEYXRHQNSA-N,O=C(CCCCCCCCCCC/C=C\CCCCCCCC)OC(CC([O-])=O)C[N+](C)(C)C,erucoylcarnitine (C22:1)*,erucoylcarnitine (C22:1)*,,,,,
S100015842,57522,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",1880,MDDWQHVKSHTZTD-UHFFFAOYSA-N,O=C(CCCCCCCCCCCCCC)OC(C[N+](C)(C)C)CC([O-])=O,pentadecanoylcarnitine (C15)*,pentadecanoylcarnitine (C15)*,,,HMDB0062517,,123132011
S100015845,57523,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",1919,WLLMYDQRCSWAST-WSDBEMKQSA-N,O=C(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)OC(C[N+](C)(C)C)CC([O-])=O,docosahexaenoylcarnitine (C22:6)*,docosahexaenoylcarnitine (C22:6)*,,,,,
