FeatureID,LIB_ID,COMP_ID,SUPER_PATHWAY,SUB_PATHWAY,TYPE,INCHIKEY,SMILES,CHEMICAL_NAME,CAS,CHEMSPIDER,HMDB,KEGG,PUBCHEM,PLATFORM
F100003236,209,40088,Xenobiotics,Food Component/Plant,NAMED,JVIXPWIEOVZVJC-BQYQJAHWSA-N,COC1=CC(/C=C/C2=CC=CC=C2)=CC(O)=C1,pinosylvin monomethylether,35302-70-6,4445035,,C10276,5281719,Neg
F100003239,209,39835,Lipid,Endocannabinoid,NAMED,LPDJCYFKKSLKRO-UHFFFAOYSA-N,O=C(NCCS(=O)(O)=O)CCCCCCCCCCCCCCC,N-palmitoyltaurine,83982-06-3,14435932,,,14504290,Neg
F100003240,209,39730,Lipid,Endocannabinoid,NAMED,LMIJIHJZVURGQK-UHFFFAOYSA-N,O=C(CCCCCCCCCCCCCCCCC)NCCS(=O)(O)=O,N-stearoyltaurine,63155-80-6,147194,,,168274,Neg
F100003260,400,40007,Amino Acid,Glutamate Metabolism,NAMED,SRGQUICKDUQCKO-UHFFFAOYSA-N,O=C(CCCNCCC(O)=O)O,carboxyethyl-GABA,3/2/86,2474,HMDB0002201,,2572,Pos Early
F100003286,209,40448,Xenobiotics,Food Component/Plant,NAMED,HMUJXQRRKBLVOO-UHFFFAOYSA-N,O=C1CC(C2=CC=C(OC)C=C2)OC3=CC(O)=CC(O)=C31,ponciretin,480-43-3,4293046,,,25201019,Neg
F100003365,400,57565,Cofactors and Vitamins,Thiamine Metabolism,NAMED,VUTBELPREDJDDH-UHFFFAOYSA-N,OCC1=CN=C(C)N=C1N,hydroxymethylpyrimidine,73-67-6,756,,C01279,777,Pos Early
F100003397,400,40406,Lipid,Phospholipid Metabolism,NAMED,UYPYRKYUKCHHIB-UHFFFAOYSA-N,C[N+](C)([O-])C,trimethylamine N-oxide,1184-78-7,1113,HMDB0000925,C01104,1145,Pos Early
F100003415,400,62860,Amino Acid,Lysine Metabolism,NAMED,PQNASZJZHFPQLE-LURJTMIESA-N,O=C([C@H](CCCCNC)N)O,N6-methyllysine,1188-07-4,144469,HMDB0002038,C02728,164795,Pos Early
F100003429,209,40478,Xenobiotics,Food Component/Plant,NAMED,UXOJWGSGKUYMIA-UHFFFAOYSA-N,OC1=CC(OC2)=C(C=C1)CC2C3=CC=C(OS(=O)(O)=O)C=C3,equol sulfate,,23936050,,,,Neg
F100003432,209,40481,Xenobiotics,Food Component/Plant,NAMED,BOLQJTPHPSDZHR-UHFFFAOYSA-N,O=C(CCC1=CC=C(O)C(OC)=C1)O,dihydroferulate,1135-23-5,13701,HMDB0062121,,14340,Neg
F100003434,400,40730,Amino Acid,Histidine Metabolism,NAMED,ZCKYOWGFRHAZIQ-UHFFFAOYSA-N,OC(CCC1=CN=CN1)=O,imidazole propionate,1074-59-5,63798,HMDB0002271,,70630,Pos Early
F100003493,209,41515,Amino Acid,Tyrosine Metabolism,NAMED,YCCILVSKPBXVIP-UHFFFAOYSA-N,OC1=CC=C(CCO)C=C1,tyrosol,501-94-0,9964,HMDB0004284,C06044,10393,Neg
F100003518,400,42008,Peptide,Dipeptide,NAMED,QXRNAOYBCYVZCD-UHFFFAOYSA-N,O=C(C(C)N)NC(CCCCN)C(O)=O,alanyllysine,68973-27-3,3343483,HMDB0028692,,4130575,Pos Early
F100003542,209,42027,Peptide,Dipeptide,NAMED,FRJIAZKQGSCKPQ-UHFFFAOYSA-N,O=C(C(C)NC(C(CC1=CN=CN1)N)=O)O,histidylalanine,16874-75-2,312232,HMDB0028878,,101180,Neg
F100003556,400,42006,Peptide,Dipeptide,NAMED,QOOWRKBDDXQRHC-UHFFFAOYSA-N,O=C(C(CCCCN)N)NC(C)C(O)=O,lysylalanine,17043-71-9,3319994,HMDB0028944,,4106167,Pos Early
F100003588,400,41370,Peptide,Dipeptide,NAMED,GLUBLISJVJFHQS-UHFFFAOYSA-N,O=C(CNC(C(CC1=CC=CC=C1)N)=O)O,phenylalanylglycine,721-90-4,88678,HMDB0028995,,6992304,Pos Early
F100003589,400,41374,Peptide,Dipeptide,NAMED,MIDZLCFIAINOQN-WPRPVWTQSA-N,O=C([C@H](C)NC([C@H](CC1=CC=CC=C1)N)=O)O,phenylalanylalanine,3918-87-4,4589716,HMDB0028988,,5488196,Pos Early
F100003598,209,41375,Peptide,Dipeptide,NAMED,HPYDSVWYXXKHRD-UHFFFAOYSA-N,O=C(CNC(C(CC1=CC=C(C=C1)O)N)=O)O,tyrosylglycine,673-05-5,227627,HMDB0029105,,7021854,Neg
F100003609,400,43028,Peptide,Dipeptide,NAMED,UYKREHOKELZSPB-UHFFFAOYSA-N,O=C(CNC(C(CC1=CNC2=C1C=CC=C2)N)=O)O,tryptophylglycine,7360-09-0,231453,HMDB0029083,,263471,Pos Early
F100003640,400,42079,Peptide,Dipeptide,NAMED,XXDVDTMEVBYRPK-UHFFFAOYSA-N,O=C(C(C(C)C)N)NC(CCC(N)=O)C(O)=O,valylglutamine,42854-54-6,4419671,HMDB0029125,,5253209,Pos Early
F100003641,400,40475,Peptide,Dipeptide,NAMED,IOUPEELXVYPCPG-UHFFFAOYSA-N,O=C(C(C(C)C)N)NCC(O)=O,valylglycine,686-43-1,120256,HMDB0029127,,136487,Pos Early
F100003674,400,40703,Peptide,Dipeptide,NAMED,RNKSNIBMTUYWSH-YFKPBYRVSA-N,O=[C@]([C@H]1NCCC1)NCC(O)=O,prolylglycine,2578-57-6,4932143,HMDB0011178,,6426709,Pos Early
F100003678,400,40731,Peptide,Dipeptide,NAMED,RWCOTTLHDJWHRS-YUMQZZPRSA-N,O=[C@]([C@H]1NCCC1)N2CCC[C@H]2[C@](O)=O,prolylproline,20488-28-2,9797341,HMDB0011180,,263469,Pos Early
F100003686,209,42092,Lipid,Fatty Acid Metabolism (Acyl Glycine),NAMED,KVTFEOAKFFQCCX-UHFFFAOYSA-N,O=C(CCCCCCCCCCCCCCC)NCC(O)=O,N-palmitoylglycine,2441-41-0,133100,HMDB0013034,,151008,Neg
F100003687,209,40467,Lipid,Fatty Acid Metabolism (Acyl Glycine),NAMED,HPFXACZRFJDURI-KTKRTIGZSA-N,O=C(CCCCCCC/C=C\CCCCCCCC)NCC(O)=O,N-oleoylglycine,2601-90-3,4941514,HMDB0013631,,6436908,Neg
F100003695,305,62864,Xenobiotics,Food Component/Plant,NAMED,RGHNJXZEOKUKBD-MBMOQRBOSA-N,O=C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O,mannonate*,642-99-9,2496757,,,3246006,Polar
F100003712,209,40732,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",NAMED,SXFSQZDSUWACKX-UHFFFAOYSA-N,O=C(C(CCSC)=O)O,4-methylthio-2-oxobutanoate,583-92-6,460,HMDB0001553,C01180,473,Neg
F100003868,209,43501,Lipid,Secondary Bile Acid Metabolism,NAMED,SPOIYSFQOFYOFZ-BRDORRHWSA-N,O=C(CNC(CC[C@H]([C@@H]1[C@@]2(C)CC[C@H]3[C@H]([C@@H]2CC1)C[C@@H]([C@@H]4C[C@@H](CC[C@]34C)O)O)C)=O)O,glycohyodeoxycholate,13042-33-6,102648,,,114611,Neg
F100003869,209,43588,Lipid,Secondary Bile Acid Metabolism,NAMED,HMXPOCDLAFAFNT-BHYUGXBJSA-N,C[C@@H]([C@H]1CC[C@H]2[C@@H]3C[C@@H]([C@@H]4C[C@@H](CC[C@@]4([C@H]3CC[C@]12C)C)O)O)CCC(NCCS(=O)(O)=O)=O,taurohyodeoxycholic acid,38411-85-7,106373,HMDB0000874,,12443252,Neg
F100003884,209,57786,Xenobiotics,Food Component/Plant,NAMED,GDNZNIJPBQATCZ-UHFFFAOYSA-N,O=C1N(C2=C(C=C(C=C2)OC)OC1O)O,DIMBOA,15893-52-4,2268,HMDB0034864,C04720,2358,Neg
F100003901,209,41220,Lipid,Lysophospholipid,NAMED,KIHAGWUUUHJRMS-JOCHJYFZSA-N,OC[C@@H](OC(CCCCCCCCCCCCCCCCC)=O)COP(OCC[NH3+])([O-])=O,2-stearoyl-GPE (18:0)*,,24769218,HMDB0011129,,"9,065,845,353,480,660",Neg
F100004035,400,43026,Xenobiotics,Food Component/Plant,NAMED,KRGPXXHMOXVMMM-CIUDSAMLSA-N,O=C([C@H](CCN[C@@H](CCN1[C@@H](CC1)[C@@](O)=O)C(O)=O)N)O,nicotianamine,34441-14-0,8058557,,C05324,9882882,Pos Early
F100004037,400,41879,Peptide,Dipeptide,NAMED,VKNYIUAACZKZDC-UHFFFAOYSA-N,OCCC(SCC(N)C(NCC(O)=O)=O)(C)C,felinylglycine*,,,,,87631897,Pos Early
F100004038,209,41880,Amino Acid,Felinine Metabolism,NAMED,BSYLNYYWBAWJCH-QMMMGPOBSA-N,O=C([C@H](CSC(C)(C)CCO)NC(C)=O)O,N-acetylfelinine*,,,,,134820350,Neg
F100004046,305,43488,Amino Acid,Histidine Metabolism,NAMED,BKAYIFDRRZZKNF-VIFPVBQESA-N,OC([C@H](CC1=CN=CN1)NC(CCNC(C)=O)=O)=O,N-acetylcarnosine,56353-15-2,8079136,HMDB0012881,,9903482,Polar
F100004083,209,42574,Lipid,Secondary Bile Acid Metabolism,NAMED,ZQYUKJFJPJDMMR-JPZDKMBBSA-N,C[C@@]([C@@]1([H])C[C@@H]2O)(CC2)[C@](CC3)([H])[C@]([C@H](O)[C@@H]1O)([H])[C@@](CC4)([H])[C@]3(C)[C@H]4[C@H](C)CCC(NCC(O)=O)=O,glycohyocholate,,,HMDB0000138,,71361462,Neg
F100004089,209,42489,Lipid,"Fatty Acid, Monohydroxy",NAMED,GHPVDCPCKSNJDR-UHFFFAOYSA-N,OC(C(O)=O)CCCCCCCC,2-hydroxydecanoate,5393-81-7,20195,HMDB0094656,,21488,Neg
F100004091,209,43011,Lipid,"Fatty Acid, Monohydroxy",NAMED,LMHJFKYQYDSOQO-UHFFFAOYSA-N,OC(CCCC(O)=O)CCCCC,5-hydroxydecanoate,624-00-0,1759,HMDB0040329,,1825,Neg
F100004111,209,46146,Xenobiotics,Benzoate Metabolism,NAMED,NCOMUGOPQPRVSE-UHFFFAOYSA-N,OC1=CC(C)=CC=C1OS(O)(=O)=O,4-methylcatechol sulfate,,,HMDB0240459,,54104170,Neg
F100004113,209,42993,Amino Acid,Alanine and Aspartate Metabolism,NAMED,INPGLFHHFHOGRM-UHFFFAOYSA-N,OC(C(C)NC(CC)=O)=O,N-propionylalanine,98632-97-4,284272,HMDB0094698,,321155,Neg
F100004125,209,43506,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",NAMED,RBAAEQRITQHPJM-UHFFFAOYSA-N,OC(C(CCSC)NC(CC)=O)=O,N-propionylmethionine,52811-70-8,93617,HMDB0094704,,21117855,Neg
F100004208,209,46111,Xenobiotics,Benzoate Metabolism,NAMED,AQTYXAPIHMXAAV-UHFFFAOYSA-N,COC1=C(OS(O)(=O)=O)C=CC=C1,guaiacol sulfate,,21078,HMDB0060013,,22473,Neg
F100004216,209,43023,Cofactors and Vitamins,Pterin Metabolism,NAMED,HNXQXTQTPAJEJL-UHFFFAOYSA-N,NC(N1)=NC2=NC=CN=C2C1=O,pterin,22363-60-4,65806,HMDB0000802,C00715,135398660,Neg
F100004272,209,42971,Cofactors and Vitamins,Biotin Metabolism,NAMED,BAQMYDQNMFBZNA-MNXVOIDGSA-N,N[C@@](CCCCNC(CCCC[C@@]1(SC[C@@]2(NC(N[C@]12[H])=O)[H])[H])=O)(C(O)=O)[H],biocytin,576-19-2,75634,HMDB0003134,C05552,83814,Neg
F100004290,400,43392,Amino Acid,Tyrosine Metabolism,NAMED,WRFPVMFCRNYQNR-UHFFFAOYSA-N,NC(C(O)=O)CC1=CC=CC=C1O,o-tyrosine,2370-61-8,82607,HMDB0006050,,91482,Pos Early
F100004295,400,43400,Xenobiotics,Food Component/Plant,NAMED,XUWHAWMETYGRKB-UHFFFAOYSA-N,O=C1CCCCN1,2-piperidinone,675-20-7,12144,HMDB0011749,,12665,Pos Early
F100004299,400,43255,Amino Acid,Histidine Metabolism,NAMED,GVRCKHXHWSYDEF-UHFFFAOYSA-N,OC(C(CC1=CN(C)C=N1)NC(C)=O)=O,N-acetyl-1-methylhistidine*,,,HMDB0240340,,53859791,Pos Early
F100004318,400,43374,Xenobiotics,Food Component/Plant,NAMED,JYGFTBXVXVMTGB-UHFFFAOYSA-N,O=C1CC2=C(N1)C=CC=C2,indolin-2-one,59-48-3,284794,,C12312,321710,Pos Early
F100004322,209,43266,Xenobiotics,Food Component/Plant,NAMED,VSTZVCJQGSLNLL-UHFFFAOYSA-N,NC1=CC=CC=C1OS(O)(=O)=O,2-aminophenol sulfate,,158022,HMDB0061116,,181670,Neg
F100004327,209,45966,Lipid,Lysophospholipid,NAMED,ZPDQFUYPBVXUKS-KEKNWZKVSA-N,O=P(O)(OCC(O)COC(CCCCCCCCCCCCCCCCC)=O)OC[C@@H](C(O)=O)N,1-stearoyl-GPS (18:0)*,,7826051,HMDB0061698,,74819135,Neg
F100004363,209,43522,Peptide,Dipeptide,NAMED,LSGOTAXPWMCUCK-UHFFFAOYSA-N,OC1=CC=C(CC2C(N(CCC3)C3C(N2)=O)=O)C=C1,cyclo(pro-tyr),2/4/49,,HMDB0034276,C10605,119404,Neg
F100004396,305,62069,Lipid,"Fatty Acid, Dicarboxylate",NAMED,YVOMYDHIQVMMTA-UHFFFAOYSA-N,OC(CC(O)=O)CCC(O)=O,3-hydroxyadipate,,133894,HMDB0000345,,151913,Polar
F100004418,209,43525,Peptide,Acetylated Peptides,NAMED,CPPDWYIPKSSNNM-UHFFFAOYSA-N,O=C(CC(C=C1)=CC=C1O)N([H])CC(O)=O,4-hydroxyphenylacetylglycine,28116-23-6,389604,HMDB0000735,C05596,440732,Neg
F100004434,209,43449,Xenobiotics,Food Component/Plant,NAMED,MFEZJNMQTQMDRQ-UHFFFAOYSA-N,OC(C1=NC(C)=C2N([H])C3=CC=CC=C3C2=C1)=O,1-methyl-beta-carboline-3-carboxylic acid,22329-38-0,4546099,,,5406157,Neg
F100004481,209,43590,Xenobiotics,Food Component/Plant,NAMED,PTDAHAWQAGSZDD-IOVCITQVSA-N,O[C@H]1[C@@]2(C)[C@](CC(C)(C)C1)([H])C3=CC[C@@]([C@](CC4)(C)[C@]5([H])[C@](CO)(C)[C@H]4O[C@@H]([C@@H]([C@H]6O)O[C@@H]([C@@H]([C@H]7O)O[C@@H]([C@@H]([C@@H]8O)O)O[C@@H](C)[C@@H]8O)O[C@H](CO)[C@@H]7O)O[C@H](C(O)=O)[C@H]6O)([H])[C@](CC5)(C)[C@]3(C)CC2,soyasaponin I,51330-27-9,,HMDB0034649,C08983,122097,Neg
F100004483,209,54925,Xenobiotics,Food Component/Plant,NAMED,OKIHRVKXRCAJFQ-ZYNCYBBUSA-N,O[C@@H]1[C@@]2(C)[C@@](CC(C)(C)C1)([H])C3=CCC([C@](CC4)(C)C5C(CO)(C)C4O[C@@H]([C@@H]([C@H]6O)O[C@@H]([C@@H]([C@H]7O)O)O[C@H](CO)[C@@H]7O)O[C@H](C(O)=O)[C@@H]6O)[C@](CC5)(C)[C@]3(C)CC2,soyasaponin III,55304-02-4,,HMDB0034651,C19865,21607811,Neg
F100004499,209,43231,Amino Acid,Lysine Metabolism,NAMED,FZXCPFJMYOQZCA-UHFFFAOYSA-N,OC(C1CCCC(N1)=O)=O,6-oxopiperidine-2-carboxylate,34622-39-4,2282737,HMDB0061705,,3014237,Neg
F100004523,400,43249,Amino Acid,Urea cycle; Arginine and Proline Metabolism,NAMED,SRXKAYJJGAAOBP-UHFFFAOYSA-N,CC(NCCCC(N)C(O)=O)=O,N-delta-acetylornithine,,8096135,HMDB0003357,C00437,9920500,Pos Early
F100004533,209,44577,Amino Acid,Phenylalanine Metabolism,NAMED,YXQLJEQFZUMUPB-UHFFFAOYSA-N,CCCCC(NC(C(O)=O)CC1=CC=CC=C1)=O,valerylphenylalanine,,14753835,HMDB0094646,,13890535,Neg
F100004542,400,43761,Lipid,"Fatty Acid, Amino",NAMED,RDFMDVXONNIGBC-UHFFFAOYSA-N,OC(C(CCCCC)N([H])[H])=O,2-aminoheptanoate,1115-90-8,198338,HMDB0094649,,227939,Pos Early
F100004561,305,43549,Amino Acid,Tryptophan Metabolism,NAMED,LLLPDUXGHXIXIW-UHFFFAOYSA-N,OC(C1=CC=CC=C1N([H])C=O)=O,N-formylanthranilic acid,3342-77-6,91624,HMDB0004089,C05653,101399,Polar
F100004635,400,44878,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",NAMED,UCUNFLYVYCGDHP-UHFFFAOYSA-N,O=S(C)(CCC(N)C(O)=O)=O,methionine sulfone,820-10-0,63154,HMDB0062174,,69961,Pos Early
F100005372,402,44621,Lipid,Lysoplasmalogen,NAMED,URGVIWXYPWWBQO-ZCJATDNESA-N,O=P(OCC[NH3+])([O-])OC[C@H](O)CO/C=C/CCCCCC/C=C/CCCCCCCC,1-(1-enyl-oleoyl)-GPE (P-18:1)*,,,,,,Pos Late
F100005373,400,46227,Amino Acid,Lysine Metabolism,NAMED,BFSYFTQDGRDJNV-QCNRFFRDSA-N,OC[C@@H](O)[C@@H](O)[C@H](O)C(CNCCCC[C@@H](N)C(O)=O)=O,fructosyllysine,21291-40-7,110281,HMDB0034879,,9839580,Pos Early
F100005384,209,45413,Xenobiotics,Chemical,NAMED,CIQHWLTYGMYQQR-QMMMGPOBSA-N,OS(OC1=CC=C(C[C@H](N)C(O)=O)C=C1)(=O)=O,O-sulfo-tyrosine,,448617,HMDB0155722,,514186,Neg
F100005389,209,47114,Xenobiotics,Food Component/Plant,NAMED,PZPATWACAAOHTJ-HWKANZROSA-N,COC1=C(OS(O)(=O)=O)C=CC(/C=C/C(O)=O)=C1,ferulic acid 4-sulfate,86321-29-1,4878542,HMDB0029200,,6305574,Neg
F100005391,209,45415,Xenobiotics,Benzoate Metabolism,NAMED,IQWLPDPKVFZEOK-UHFFFAOYSA-N,OS(OC1=CC=CC(CCC(O)=O)=C1)(=O)=O,3-(3-hydroxyphenyl)propionate sulfate,86321-32-6,162993,HMDB0094710,,187488,Neg
F100005463,400,45428,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",NAMED,NPIMMZJBURSMON-UHFFFAOYSA-N,OC(C(CCS(C)=O)NC(C)=O)=O,N-acetylmethionine sulfoxide,108646-71-5,167798,,,11902949,Pos Early
F100005466,209,48187,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",NAMED,CXJAAWRLVGAKDV-UHFFFAOYSA-N,O=S(CCNC(C)=O)(O)=O,N-acetyltaurine,,140553,HMDB0240253,,159864,Neg
F100005716,209,45968,Lipid,Lysophospholipid,NAMED,FQQQKGAFQIIGLQ-VYFUBJQISA-N,O[C@H](COC(CCCCCCC/C=C\CCCCCCCC)=O)COP(OCC(O)CO)(O)=O,1-oleoyl-GPG (18:1)*,,34999689,HMDB0240602,,,Neg
F100005717,209,45970,Lipid,Lysophospholipid,NAMED,BVJSKAUUFXBDOB-UHFFFAOYSA-N,O=P(OCC(O)CO)(O)OCC(O)COC(CCCCCCCCCCCCCCC)=O,1-palmitoyl-GPG (16:0)*,,2548639,HMDB0240601,,3300276,Neg
F100005814,209,61826,Lipid,Endocannabinoid,NAMED,YIWODQVLEDDQSF-HZJYTTRNSA-N,CCCCC/C=C\C/C=C\CCCCCCCC(NCCS(=O)(O)=O)=O,N-linoleoyltaurine*,,,,,52922081,Neg
F100005831,209,61824,Lipid,Endocannabinoid,NAMED,QNBGIJHCIVKQEX-FPLPWBNLSA-N,O=C(NCCS(=O)(O)=O)CCCCCCC/C=C\CCCCCC,N-palmitoleoyltaurine*,,,,,,Neg
F100005852,209,47123,Lipid,"Fatty Acid, Monohydroxy",NAMED,PAZZVPKITDJCPV-UHFFFAOYSA-N,OC(CCCCCCCCC(O)CCCCCCCC)=O,10-hydroxystearate,,7838048,HMDB0037396,C03195,9561835,Neg
F100005945,400,62698,Amino Acid,Polyamine Metabolism,NAMED,JMACEDIUUMWDIC-UHFFFAOYSA-N,O=C(C)NCCCCNC(N)=N,acetylagmatine,3031-89-8,388732,,C02131,439661,Pos Early
F100005946,305,48141,Xenobiotics,Food Component/Plant,NAMED,WPAMZTWLKIDIOP-WVZVXSGGSA-N,OC[C@@H](O)[C@@H](O)CC(C(O)=O)=O,2-keto-3-deoxy-gluconate,17510-99-5,141630,HMDB0001353,C00204,161227,Polar
F100005972,209,47666,Cofactors and Vitamins,Tocopherol Metabolism,NAMED,ZQMMTPNJGWUHCB-UHFFFAOYSA-N,CC1=C(OS(O)(=O)=O)C(C)=C2C(OC(C)(CCC(O)=O)CC2)=C1C,alpha-CEHC sulfate,,,,,,Neg
F100005986,402,47153,Lipid,Sphingomyelins,NAMED,WKZHECFHXLTOLJ-QYKFWSDSSA-N,O[C@H](/C=C/CCCCCCCCCCCCC)[C@H](CO[P](OCC[N+](C)(C)C)([O-])=O)NC(CCCCCCCCCCCCC/C=C\CCCCCCCC)=O,"sphingomyelin (d18:1/24:1, d18:2/24:0)*",94359-13-4,24846874,HMDB0012107,,44260126,Pos Late
F100005996,402,61865,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)",NAMED,CYPBWZKNUDFJJE-PLNGDYQASA-N,O=C(CCCCCCC/C=C\CCCCCCCC(O)=O)OC(CC([O-])=O)C[N+](C)(C)C,octadecenedioylcarnitine (C18:1-DC)*,251981-06-3,28639201,,,,Pos Late
F100005999,402,47890,Lipid,Sterol,NAMED,OYXZMSRRJOYLLO-ADVCKMRSSA-N,C[C@]12C(C[C@@H](O)CC2)=CC(O)C3C1CC[C@@]4(C)C3CC[C@@H]4[C@@H](CCCC(C)C)C,7-hydroxycholesterol (alpha or beta),,,HMDB0006119,C15610,15571093,Pos Late
F100006051,402,48182,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",NAMED,ABVVZYXTZLEOHP-OLHLWXQYSA-N,O=C(CCCCCCC/C=C\CCCC)O[C@H](CC([O-])=O)C[N+](C)(C)C,myristoleoylcarnitine (C14:1)*,889848-55-9,34999520,HMDB0240588,,129691961,Pos Late
F100006056,209,48433,Amino Acid,Tyrosine Metabolism,NAMED,NSTPXGARCQOSAU-VIFPVBQESA-N,OC([C@@H](NC=O)CC1=CC=CC=C1)=O,N-formylphenylalanine,13200-85-6,663938,HMDB0240317,,"7,592,567,064,571",Neg
F100006065,400,49795,Peptide,Dipeptide,NAMED,XLUAWXQORJEMBD-UHFFFAOYSA-N,O=C(C(C(C)C)N([H])C1=O)N2C1CCC2,cyclo(pro-val),2854-40-2,89376,,,98951,Pos Early
F100006092,209,48408,Amino Acid,Tyrosine Metabolism,NAMED,DYDUXGMDSXJQFT-UHFFFAOYSA-N,NCCC1=CC=C(OS(O)(=O)=O)C=C1,tyramine O-sulfate,30223-92-8,134849,HMDB0006409,,153005,Neg
F100006095,209,48410,Amino Acid,Tyrosine Metabolism,NAMED,OYDCCWNLILCHDJ-ZZXKWVIFSA-N,O=C(O[H])/C=C/C1=CC=C(OS(=O)(O)=O)C=C1,4-hydroxycinnamate sulfate,376374-66-2,4797737,,,6070438,Neg
F100006098,209,48448,Xenobiotics,Chemical,NAMED,BDERIBJTVYFANV-UHFFFAOYSA-N,O=S(OC1=CC=CN=C1)(O)=O,3-hydroxypyridine sulfate,1955-23-3,16232314,,,,Neg
F100006115,305,48255,Carbohydrate,Pentose Metabolism,NAMED,QXKAIJAYHKCRRA-JJYYJPOSSA-N,OC([C@H]([C@@H]([C@@H](CO)O)O)O)=O,arabonate/xylonate,,,HMDB0000539,"C00502,C05411","1,220,456,602,431",Polar
F100006121,209,48341,Lipid,Monoacylglycerol,NAMED,LERKRWCYZNDWFH-QNEBEIHSSA-N,OCC(O)COC(CCCCCC/C=C\C/C=C\C/C=C\CCCCC)=O,1-dihomo-linolenylglycerol (20:3),,,HMDB0011577,,,Neg
F100006123,400,48679,Amino Acid,Histidine Metabolism,NAMED,XJWPISBUKWZALE-UHFFFAOYSA-N,O=C(C)NCCC1=CNC=N1,N-acetylhistamine,673-49-4,62805,HMDB0013253,C05135,69602,Pos Early
F100006126,209,48442,Xenobiotics,Food Component/Plant,NAMED,FKCHAXAGQVCJPN-UHFFFAOYSA-N,COC1=C(OS(O)(=O)=O)C=CC(C=C)=C1,4-vinylguaiacol sulfate,,,HMDB0127980,,53803570,Neg
F100006173,209,48394,Lipid,Progestin Steroids,NAMED,MENQCIVHHONJLU-GQCBXAOTSA-N,C[C@]12C(C3CC[C@@]4(C[C@@H](CC[C@@]4(C3CC2)C)OS(=O)(O)=O)[H])CCC1C(C)=O,pregnanolone/allopregnanolone sulfate,,,"HMDB0240591,HMDB0062782",C05480,"31,402,129,699,967",Neg
F100006290,402,48490,Lipid,Sphingomyelins,NAMED,AADLTHQNYQJHQV-SVLGDMRNSA-N,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCCCCCCCCCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O,"sphingomyelin (d18:1/20:0, d16:1/22:0)*",,23113477,HMDB0012102,,44260124,Pos Late
F100006294,402,48492,Lipid,Sphingomyelins,NAMED,FJJANLYCZUNFSE-TWKUQIQBSA-N,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCCCCCCCCCCCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O,behenoyl sphingomyelin (d18:1/22:0)*,,24846873,HMDB0012103,,44260125,Pos Late
F100006298,402,57330,Lipid,Sphingomyelins,NAMED,QEDPUVGSSDPBMD-XTAIVQBESA-N,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCCCCCCCCCCCCCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O,lignoceroyl sphingomyelin (d18:1/24:0),60037-60-7,24846875,HMDB0011697,,,Pos Late
F100006314,402,52433,Lipid,Sphingomyelins,NAMED,LQINJRUGTUOHGS-YPDYIYJKSA-N,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCCCCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O,"sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*",121999-58-4,28532779,"HMDB0240617,HMDB0240608",,,Pos Late
F100006362,209,48727,Xenobiotics,Food Component/Plant,NAMED,CQRHJEVIKOKQMO-UHFFFAOYSA-N,OC1=CC2=C(C=C1)C(C(C3=CC=C(C=C3)OS(=O)(O)=O)=CO2)=O,daidzein sulfate (1),,,,,12114465,Neg
F100006363,209,48728,Xenobiotics,Food Component/Plant,NAMED,CQRHJEVIKOKQMO-UHFFFAOYSA-N,OC1=CC2=C(C(C(C3=CC=C(OS(=O)(O)=O)C=C3)=CO2)=O)C=C1,daidzein sulfate (2),,,,,12114465,Neg
F100006367,209,53230,Lipid,"Fatty Acid, Monohydroxy",NAMED,HPMGFDVTYHWBAG-UHFFFAOYSA-N,CCCC(O)CC(O)=O,3-hydroxyhexanoate,10191-24-9,133518,"HMDB0061652,HMDB0010718",,151492,Neg
F100006369,305,52340,Amino Acid,Alanine and Aspartate Metabolism,NAMED,LUSWEUMSEVLFEQ-UHFFFAOYSA-N,O=C(C(C)NC(N)=O)O,N-carbamoylalanine,77340-50-2,377278,,,426409,Polar
F100006370,209,54805,Lipid,Sterol,NAMED,WVXOMPRLWLXFAP-AMQKJUDNSA-N,C[C@@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]3[C@H]2CC=C4[C@]3(C)CC[C@H](O)C4)CCCC(C(O)=O)C,3beta-hydroxy-5-cholestenoate,6561-58-6,,HMDB0012453,C17333,165511,Neg
